ticker,company,price,marketCap,need,r1_score,reason
RCBC,River City Bank Common stock,49.5,702885348.0,finance,23,"R1: need alignment below threshold (score 5/30, need=finance)"
RSF,RiverNorth Capital and Income Fund Common Stock,14.51,48486282.0,finance,11,"R1: need alignment below threshold (score 2/30, need=finance)"
RFM,RiverNorth Flexible Municipal Income Fund Inc. Common Stock,14.47,88479695.0,finance,15,"R1: need alignment below threshold (score 3/30, need=finance)"
RFMZ,RiverNorth Flexible Municipal Income Fund II Inc. Common Stock,13.17,320712627.0,finance,18,"R1: need alignment below threshold (score 3/30, need=finance)"
RMMZ,RiverNorth Managed Duration Municipal Income Fund II Inc. Common Stock,14.86,293330872.0,finance,17,"R1: need alignment below threshold (score 2/30, need=finance)"
RMI,RiverNorth Opportunistic Municipal Income Fund Inc. Common Stock,15.2,96873674.0,finance,15,"R1: need alignment below threshold (score 3/30, need=finance)"
RVSB,Riverview Bancorp Inc Common Stock,5.17,103157972.0,finance,20,"R1: need alignment below threshold (score 5/30, need=finance)"
RLI,RLI Corp. Common Stock (DE),64.9,5956065753.0,finance,26,"R1: need alignment below threshold (score 6/30, need=finance)"
RLJ,RLJ Lodging Trust Common Shares of Beneficial Interest $0.01 par value,11.56,1761465080.0,shelter,26,"R1: need alignment below threshold (score 8/30, need=shelter)"
RMR,The RMR Group Inc. Class A Common Stock,19.7,336480480.0,shelter,23,"R1: need alignment below threshold (score 8/30, need=shelter)"
RMXID,"RMX Industries, Inc.",7.25,75026800.0,infrastructure,27,"R1: need alignment below threshold (score 15/30, need=infrastructure)"
RRTS,"Roadrunner Transportation Systems, Inc.",3.4,132916952.0,transport,33,"R1: need alignment below threshold (score 18/30, need=transport)"
RDZN,Roadzen Inc. Ordinary Shares,1.51,128599245.0,finance,21,"R1: need alignment below threshold (score 6/30, need=finance)"
RHI,Robert Half Inc. Common Stock,44.225,4526951424.0,services,25,"R1: need alignment below threshold (score 5/30, need=services)"
RBTEF,Robertet SA,906.315,1901434368.0,infrastructure,30,"R1: need alignment below threshold (score 12/30, need=infrastructure)"
HOOD,Robinhood Markets Inc. Class A Common Stock,112.09,100778131981.0,finance,23,"R1: need alignment below threshold (score 3/30, need=finance)"
RVII,Robinhood Ventures Fund II Common Shares of Beneficial Interest,22.69,181520000.0,finance,19,"R1: need alignment below threshold (score 4/30, need=finance)"
RBLAY,Robinsons Land Corporation,5.61,1347832064.0,shelter,26,"R1: need alignment below threshold (score 8/30, need=shelter)"
RRETY,"Robinsons Retail Holdings, Inc.",10.0,1084450304.0,discretionary,22,"R1: need alignment below threshold (score 4/30, need=discretionary)"
RBLX,Roblox Corporation Class A Common Stock,39.01,27867803648.0,discretionary,22,"R1: need alignment below threshold (score 2/30, need=discretionary)"
RKT,Rocket Companies Inc. Class A Common Stock,14.3,40492486620.0,finance,24,"R1: need alignment below threshold (score 4/30, need=finance)"
RCKHF,Rockhopper Exploration plc,1.0,859723776.0,energy,26,"R1: need alignment below threshold (score 8/30, need=energy)"
RKWAF,Rockwool A/S,34.7,7182900224.0,unknown,28,"R1: need alignment below threshold (score 8/30, need=unknown)"
RCKY,Rocky Brands Inc. Common Stock,45.05,337510591.0,clothing,22,"R1: need alignment below threshold (score 7/30, need=clothing)"
RSGLF,Rocky Shore Gold Ltd.,0.0955,22648092.0,materials,8,"R1: need alignment below threshold (score 8/30, need=materials)"
ROG,Rogers Corporation Common Stock,124.74,2228896108.0,infrastructure,32,"R1: need alignment below threshold (score 12/30, need=infrastructure)"
RCI,Rogers Communication Inc. Common Stock,36.59,19766806332.0,media,26,"R1: need alignment below threshold (score 6/30, need=media)"
RCIAF,Rogers Communications Inc.,34.95,18880874496.0,infrastructure,35,"R1: need alignment below threshold (score 15/30, need=infrastructure)"
RSGUF,Rogers Sugar Inc.,4.89,628579072.0,food,30,"R1: need alignment below threshold (score 12/30, need=food)"
RJIFF,Rojana Industrial Park Public Company Limited,0.18,414930080.0,infrastructure,30,"R1: need alignment below threshold (score 15/30, need=infrastructure)"
ROKU,Roku Inc. Class A Common Stock,159.76,23711414487.0,media,26,"R1: need alignment below threshold (score 6/30, need=media)"
RLDCF,Roland Corporation,26.26,693481984.0,discretionary,22,"R1: need alignment below threshold (score 4/30, need=discretionary)"
ROL,Rollins Inc. Common Stock,36.44,17532938240.0,software:health,33,"R1: need alignment below threshold (score 13/30, need=software:health)"
RYCEY,Rolls-Royce Holdings plc,20.88,172330188800.0,transport,28,"R1: need alignment below threshold (score 8/30, need=transport)"
ROMA,Roma Green Finance Limited Class A Ordinary Shares,8.18,487238208.0,services,21,"R1: need alignment below threshold (score 6/30, need=services)"
ROOT,Root Inc. Class A Common Stock,57.7,893960640.0,finance,24,"R1: need alignment below threshold (score 6/30, need=finance)"
RROTF,Roots Corporation,2.63,103415800.0,clothing,20,"R1: need alignment below threshold (score 5/30, need=clothing)"
ROST,Ross Stores Inc. Common Stock,241.19,77369187720.0,clothing,25,"R1: need alignment below threshold (score 5/30, need=clothing)"
RNDOF,Round One Corporation,7.65,2010976000.0,discretionary,24,"R1: need alignment below threshold (score 4/30, need=discretionary)"
RXXRF,Rox Resources Limited,0.40156,559601344.0,materials,21,"R1: need alignment below threshold (score 3/30, need=materials)"
RY,Royal Bank Of Canada Common Stock,207.09,287808978365.0,finance,25,"R1: need alignment below threshold (score 5/30, need=finance)"
RCL,Royal Caribbean Cruises Ltd. Common Stock,292.29,78173569024.0,transport,36,"R1: need alignment below threshold (score 16/30, need=transport)"
RGLD,Royal Gold Inc. Common Stock,267.76,22686730990.0,materials,23,"R1: need alignment below threshold (score 3/30, need=materials)"
RMCO,Royalty Management Holding Corporation Class A Common Stock,3.025,45897444.0,finance,11,"R1: need alignment below threshold (score 2/30, need=finance)"
RMT,Royce Micro-Cap Trust Inc. Common Stock,14.2,657021319.0,finance,20,"R1: need alignment below threshold (score 2/30, need=finance)"
RES,RPC Inc. Common Stock,6.14,1360974054.0,energy,28,"R1: need alignment below threshold (score 10/30, need=energy)"
RPM,RPM International Inc. Common Stock,106.79,13641505387.0,infrastructure,32,"R1: need alignment below threshold (score 12/30, need=infrastructure)"
EENEF,RS Group plc,8.2,3762477824.0,infrastructure,36,"R1: need alignment below threshold (score 16/30, need=infrastructure)"
DOGEF,Ørsted A/S,22.0,427309137920.0,unknown,28,"R1: need alignment below threshold (score 8/30, need=unknown)"
RTB,RTB Digital Inc. Common Stock,12.67,183367456.0,software,27,"R1: need alignment below threshold (score 12/30, need=software)"
RGLXF,RTL Group S.A.,41.0,6186208768.0,media,22,"R1: need alignment below threshold (score 2/30, need=media)"
RTX,RTX Corporation Common Stock,210.28,283406582520.0,transport,35,"R1: need alignment below threshold (score 15/30, need=transport)"
NZAUF,Rua Gold Inc.,0.919,106261680.0,materials,23,"R1: need alignment below threshold (score 8/30, need=materials)"
RYET,Ruanyun Edai Technology Inc. Ordinary shares,1.0199,38021876.0,software:shelter,27,"R1: need alignment below threshold (score 18/30, need=software:shelter)"
RBSFY,Rubis,7.9,4081718016.0,energy,28,"R1: need alignment below threshold (score 8/30, need=energy)"
RUM,RUM Group Inc. Class A Common Stock,9.8605,4888936960.0,media,24,"R1: need alignment below threshold (score 4/30, need=media)"
RWAYL,Runway Growth Finance Corp. 7.50% Notes due 2027,25.15,910848295.0,finance,22,"R1: need alignment below threshold (score 4/30, need=finance)"
RWAY,Runway Growth Finance Corp. Common Stock,6.56,274928970.0,finance,19,"R1: need alignment below threshold (score 4/30, need=finance)"
RFNDF,Rural Funds Group,1.5,647329472.0,y-unmapped,26,"R1: need alignment below threshold (score 8/30, need=y-unmapped)"
RUSHA,Rush Enterprises Inc. Common Stock Cl A,77.11,6000721559.0,transport,28,"R1: need alignment below threshold (score 8/30, need=transport)"
RSI,Rush Street Interactive Inc. Class A Common Stock,26.05,6037695976.0,discretionary,23,"R1: need alignment below threshold (score 3/30, need=discretionary)"
RMLFF,Rusoro Mining Ltd.,0.815,517544928.0,materials,21,"R1: need alignment below threshold (score 3/30, need=materials)"
RUSMF,Russel Metals Inc.,54.54,2994246144.0,infrastructure,36,"R1: need alignment below threshold (score 16/30, need=infrastructure)"
RWSPF,RWS Holdings plc,1.75,649535808.0,software:health,36,"R1: need alignment below threshold (score 18/30, need=software:health)"
RXO,RXO Inc. Common Stock,21.59,3560755200.0,transport,38,"R1: need alignment below threshold (score 18/30, need=transport)"
RYAN,Ryan Specialty Holdings Inc. Class A Common Stock,43.93,11237943505.0,finance,26,"R1: need alignment below threshold (score 6/30, need=finance)"
RYAAY,Ryanair Holdings plc American Depositary Shares,57.28,29716246528.0,transport,38,"R1: need alignment below threshold (score 18/30, need=transport)"
RYDE,Ryde Group Ltd. Class A Ordinary Shares,0.73,131565208.0,software,27,"R1: need alignment below threshold (score 12/30, need=software)"
R,Ryder System Inc. Common Stock,246.18,9440231964.0,transport,30,"R1: need alignment below threshold (score 10/30, need=transport)"
RYZ,Ryerson Holding Corporation Common Stock,24.59,1276187877.0,infrastructure,33,"R1: need alignment below threshold (score 15/30, need=infrastructure)"
RHP,Ryman Hospitality Properties Inc. (REIT),132.95,9171337047.0,shelter,28,"R1: need alignment below threshold (score 8/30, need=shelter)"
RYBIF,Ryobi Limited,17.0,540761024.0,infrastructure,33,"R1: need alignment below threshold (score 15/30, need=infrastructure)"
RYKKY,"Ryohin Keikaku Co., Ltd.",13.74,14620593152.0,retail,23,"R1: need alignment below threshold (score 3/30, need=retail)"
RYOJ,rYojbaba Co. Ltd. Common Shares,5.6,64680000.0,software:health,26,"R1: need alignment below threshold (score 14/30, need=software:health)"
SPGI,S&P Global Inc. Common Stock,432.99,127645452000.0,finance,24,"R1: need alignment below threshold (score 4/30, need=finance)"
STBA,S&T Bancorp Inc. Common Stock,49.99,1762921945.0,finance,23,"R1: need alignment below threshold (score 5/30, need=finance)"
SVTPF,S-Ventures Plc,0.05,18829012.0,unknown,8,"R1: need alignment below threshold (score 8/30, need=unknown)"
SCPPF,S4 Capital plc,0.72,479420160.0,finance,19,"R1: need alignment below threshold (score 4/30, need=finance)"
SAABF,Saab AB (publ),67.42,36315746304.0,transport,28,"R1: need alignment below threshold (score 8/30, need=transport)"
SOC,Sable Offshore Corp. Common Stock,4.71,903705684.0,energy,26,"R1: need alignment below threshold (score 8/30, need=energy)"
SBRA,Sabra Health Care REIT Inc. Common Stock,20.82,5318734580.0,shelter,28,"R1: need alignment below threshold (score 8/30, need=shelter)"
SBIGY,Sabre Insurance Group plc,8.71,525728832.0,finance,22,"R1: need alignment below threshold (score 4/30, need=finance)"
SBVTF,Sabvest Capital Limited,7.35,278358400.0,finance,19,"R1: need alignment below threshold (score 4/30, need=finance)"
SCCD,Sachem Capital Corp. 6.00% Notes due 2026,24.9,1178822971.0,shelter,26,"R1: need alignment below threshold (score 8/30, need=shelter)"
SCCE,Sachem Capital Corp. 6.00% Notes due 2027,24.59,1164146862.0,shelter,26,"R1: need alignment below threshold (score 8/30, need=shelter)"
SCCF,Sachem Capital Corp. 7.125% Notes due 2027,24.58,1163673439.0,shelter,26,"R1: need alignment below threshold (score 8/30, need=shelter)"
SCCG,Sachem Capital Corp. 8.00% Notes due 2027,24.78,1173141897.0,shelter,26,"R1: need alignment below threshold (score 8/30, need=shelter)"
SACH,Sachem Capital Corp. Common Shares,0.892,42775532.0,shelter,17,"R1: need alignment below threshold (score 8/30, need=shelter)"
SDOT,Sadot Group Inc. Common Stock,16.35,22120307.0,food-service,13,"R1: need alignment below threshold (score 8/30, need=food-service)"
SB,Safe Bulkers Inc Common Stock ($0.001 par value),8.7,889529603.0,transport,34,"R1: need alignment below threshold (score 16/30, need=transport)"
SPAI,Safe Pro Group Inc. Common Stock,5.25,106905026.0,infrastructure,31,"R1: need alignment below threshold (score 16/30, need=infrastructure)"
SAFE,Safehold Inc. New Common Stock ,15.49,1096944177.0,shelter,26,"R1: need alignment below threshold (score 8/30, need=shelter)"
SAFT,Safety Insurance Group Inc. Common Stock,103.69,1522219179.0,finance,24,"R1: need alignment below threshold (score 6/30, need=finance)"
PNTZF,Safi Silver Corp.,0.23755,13098289.0,unknown,13,"R1: need alignment below threshold (score 8/30, need=unknown)"
SAFRF,Safran SA,406.33,168373616640.0,transport,28,"R1: need alignment below threshold (score 8/30, need=transport)"
SGA,Saga Communications Inc. Class A Common Stock (FL),9.05,57539791.0,media,14,"R1: need alignment below threshold (score 2/30, need=media)"
SAGXF,AB Sagax (publ),17.5788,8696389632.0,shelter,28,"R1: need alignment below threshold (score 8/30, need=shelter)"
SGPYY,The Sage Group plc,60.12,13490040832.0,software,32,"R1: need alignment below threshold (score 12/30, need=software)"
SGCFF,Sagicor Financial Company Ltd.,6.43,873624128.0,finance,22,"R1: need alignment below threshold (score 4/30, need=finance)"
SAGT,SAGTEC GLOBAL LIMITED Class A Ordinary shares,0.629,11982450.0,software,17,"R1: need alignment below threshold (score 12/30, need=software)"
SAIA,Saia Inc. Common Stock,343.92,9173946368.0,transport,38,"R1: need alignment below threshold (score 18/30, need=transport)"
SAIH,SAIHEAT Limited Class A Ordinary Shares,23.31,42827276.0,software,19,"R1: need alignment below threshold (score 10/30, need=software)"
SAPMF,Saipem SpA,5.2,10089469952.0,energy,30,"R1: need alignment below threshold (score 10/30, need=energy)"
SACIF,"Sakai Chemical Industry Co., Ltd.",28.0,454547584.0,infrastructure,30,"R1: need alignment below threshold (score 15/30, need=infrastructure)"
SKURF,SAKURA Internet Inc.,36.33,1454096000.0,software,28,"R1: need alignment below threshold (score 10/30, need=software)"
SALM,"SALEM MEDIA GROUP, INC. /DE/",1.0,31670764.0,discretionary,13,"R1: need alignment below threshold (score 4/30, need=discretionary)"
CRM,Salesforce Inc. Common Stock,202.095,168460110000.0,software,32,"R1: need alignment below threshold (score 12/30, need=software)"
SBH,Sally Beauty Holdings Inc. (Name to be changed from Sally Holdings Inc.) Common Stock,16.46,1541022926.0,retail,22,"R1: need alignment below threshold (score 4/30, need=retail)"
SFRGY,Salvatore Ferragamo S.p.A.,5.66,1871699968.0,discretionary,20,"R1: need alignment below threshold (score 2/30, need=discretionary)"
SZGPF,Salzgitter AG,59.8,3288272640.0,materials,30,"R1: need alignment below threshold (score 10/30, need=materials)"
CAGPF,Samara Asset Group plc,2.49,229554992.0,finance,19,"R1: need alignment below threshold (score 4/30, need=finance)"
SAXPY,Sampo Oyj,22.9,30151729152.0,finance,25,"R1: need alignment below threshold (score 5/30, need=finance)"
SMSOF,Samsonite Group S.A.,1.72,2345728256.0,clothing,27,"R1: need alignment below threshold (score 7/30, need=clothing)"
SSNLF,"Samsung Electronics Co., Ltd.",65.21,428205604864.0,discretionary,28,"R1: need alignment below threshold (score 8/30, need=discretionary)"
SNAAF,"SAN-A CO.,LTD.",20.62,1243656192.0,retail,21,"R1: need alignment below threshold (score 3/30, need=retail)"
SNLGF,San Lorenzo Gold Corp.,4.0,415022272.0,materials,23,"R1: need alignment below threshold (score 8/30, need=materials)"
SMGBF,San Miguel Corporation,1.12,3024120064.0,conglomerate,32,"R1: need alignment below threshold (score 12/30, need=conglomerate)"
SMTI,Sanara MedTech Inc. Common Stock,34.67,318549173.0,infrastructure,31,"R1: need alignment below threshold (score 16/30, need=infrastructure)"
