ticker,company,price,marketCap,exchange,quoteType
THCT,"THC Therapeutics, Inc.",0.0006,23322.0,PNK,EQUITY
ITKH,iTeknik Holding Corporation,0.0001,23314.0,PNK,EQUITY
LTGJ,Xiamen Lutong International Travel Agency Co. Ltd.,0.0004,23267.0,PNK,EQUITY
LGCP,Legion Capital Corporation,0.0014,23192.0,PNK,EQUITY
VXTRQ,Voxtur Analytics Corp.,3e-05,23135.0,PNK,EQUITY
BERI,"Blue Earth Resources, Inc.",0.0002,23080.0,PNK,EQUITY
GEMZ,Gemxx Corp.,0.0002,23061.0,PNK,EQUITY
RYNL,"Reynaldo's Mexican Food Company, Inc.",0.0001,23042.0,PNK,EQUITY
GSIH,"General Steel Holdings, Inc.",0.0005,23006.0,PNK,EQUITY
STZU,Sun Tzu Corporation,0.0001,,PNK,EQUITY
HPTN,Happy Town Holdings Inc.,0.0004,22743.0,PNK,EQUITY
KRED,KonaRed Corporation,0.0001,22636.0,PNK,EQUITY
FGFT,"FG Fitness & Media Group, Inc.",0.0001,,PNK,EQUITY
BLITF,i3 Interactive Inc.,0.0001,22243.0,PNK,EQUITY
ZPAS,"Zoompass Holdings, Inc.",0.0002,22195.0,PNK,EQUITY
SFIN,"Safetek International, Inc.",0.0001,22147.0,PNK,EQUITY
NXMR,"NextMart, Inc.",0.0001,22081.0,PNK,EQUITY
CNCN,Chun Can Capital Group,0.0001,22003.0,PNK,EQUITY
RRRI,"Rock Ridge Resources, Inc.",0.0002,21989.0,PNK,EQUITY
PDOS,"Platinum Studios, Inc",5e-05,21984.0,PNK,EQUITY
USTC,USA Real Estate Holding Company,0.0001,21816.0,PNK,EQUITY
LTHO,"Legacy Technology Holdings, Inc.",0.0003,21810.0,PNK,EQUITY
LSCG,Lighting Science Group Corporation,0.0001,21778.0,PNK,EQUITY
BCND,Beacon Redevelopment Industrial Corporation,0.0001,21758.0,PNK,EQUITY
MMMM,"Quad M Solutions, Inc.",0.0001,21743.0,PNK,EQUITY
XCLL,"XcelMobility, Inc.",1e-05,21605.0,PNK,EQUITY
WNWG,"Wentworth Energy, Inc.",0.0001,21587.0,PNK,EQUITY
SVSN,"Stereo Vision Entertainment, Inc.",0.0001,21551.0,PNK,EQUITY
ERINQ,Erin Energy Corporation,0.0001,21527.0,PNK,EQUITY
SEVT,"Summit Environmental Corporation, Inc.",1e-05,21375.0,PNK,EQUITY
SAML,"Samsara Luggage, Inc.",0.0001,21373.0,PNK,EQUITY
RKFL,"RocketFuel Blockchain, Inc.",0.0006,21362.0,PNK,EQUITY
SLKEF,Silk Energy Limited,0.0001,21315.0,PNK,EQUITY
TOMDF,Todos Medical Ltd.,1e-05,21304.0,PNK,EQUITY
ISHI,"Islet Holdings, Inc.",0.0001,21301.0,PNK,EQUITY
PNXP,Pineapple Express Cannabis Company,0.0005,21298.0,PNK,EQUITY
CMCZ,Curtis Mathes Corporation,0.0002,21174.0,PNK,EQUITY
FITSF,Koios Beverage Corp.,0.0111,21029.0,PNK,EQUITY
FMRRF,Future Mineral Resources Inc.,0.0012,21025.0,PNK,EQUITY
DEVM,"DevMar Equities, Inc.",0.0004,20771.0,PNK,EQUITY
BRYN,Bryn Resources Inc.,0.0001,20731.0,PNK,EQUITY
HTPRF,HTC Purenergy Inc.,0.0001,20698.0,PNK,EQUITY
QSPW,Quantum Solar Power Corp.,0.0001,20685.0,PNK,EQUITY
CDNO,"LYW Cyber Technology Group Holding, Inc.",0.0001,20571.0,PNK,EQUITY
AVTI,"Avitar, Inc.",1e-05,20558.0,PNK,EQUITY
AFYG,Affinity Gold Corporation,0.0004,20492.0,PNK,EQUITY
SDXEF,SDX Energy Limited,0.0001,20456.0,PNK,EQUITY
STCO,StratoComm Corporation,0.0001,,PNK,EQUITY
CLIRF,Clearford Water Systems Inc.,0.0002,20405.0,PNK,EQUITY
MSIU,"Medical Supply International USA, Inc.",0.0008,20404.0,PNK,EQUITY
BEVVF,Bee Vectoring Technologies International Inc.,0.0001,20331.0,PNK,EQUITY
LTHUQ,Lithium Technology Corporation,1e-05,20323.0,PNK,EQUITY
WBWB,WU BA Superior Products Holding Group Inc.,0.0002,20317.0,PNK,EQUITY
SNVP,Savoy Energy Corporation,0.0001,20224.0,PNK,EQUITY
VYGVQ,Voyager Digital Ltd.,0.0001,20107.0,PNK,EQUITY
TMOL,"Trimol Group, Inc.",0.0002,20094.0,PNK,EQUITY
HMNY,Helios and Matheson Analytics Inc.,1e-05,20015.0,PNK,EQUITY
EGIL,"EdgeTech International, Inc.",0.0001,,PNK,EQUITY
FTWS,Flitways Technology Inc.,1e-05,20000.0,PNK,EQUITY
RWRDP,iConsumer Corp.,0.0002,,PNK,EQUITY
URHG,"United Resource Holdings Group, Inc.",0.0001,19998.0,PNK,EQUITY
TNKE,"Tanke, Inc.",3e-05,19945.0,PNK,EQUITY
LQAVF,Liquid Avatar Technologies Inc.,0.0001,19941.0,PNK,EQUITY
SSTT,"SStartrade Tech, Inc.",0.0002,19922.0,PNK,EQUITY
STPJF,Southern Pacific Resource Corp.,5e-05,19897.0,PNK,EQUITY
PNRXF,Porto Energy Corp.,0.0001,19895.0,PNK,EQUITY
LNXGF,0187279 B.C. Ltd.,1e-05,19856.0,PNK,EQUITY
TIMNF,Timminco Limited,0.0001,19854.0,PNK,EQUITY
EEEP,"EP3Oil, Inc.",0.0001,19779.0,PNK,EQUITY
GETR,"Getaround, Inc.",0.0001,19758.0,PNK,EQUITY
ARHTQ,ARHT Media Inc.,0.0001,19725.0,PNK,EQUITY
PTLF,"Petlife Pharmaceuticals, Inc.",0.0001,19675.0,PNK,EQUITY
GRMC,Goldrich Mining Company,0.0001,19655.0,PNK,EQUITY
CNFHF,CanaFarma Hemp Products Corp.,0.0001,19560.0,PNK,EQUITY
QNXC,"QENEX Communications, Inc.",0.0001,,PNK,EQUITY
YGMZF,MingZhu Logistics Holdings Limited,0.0039,19483.0,PNK,EQUITY
HJGP,"Hanjiao Group, Inc.",0.0002,19440.0,PNK,EQUITY
CHJI,"China Changjiang Mining & New Energy Company, Ltd.",0.0003,19388.0,PNK,EQUITY
PVNNF,P.V. Nano Cell Ltd.,0.0001,19364.0,PNK,EQUITY
BLMS,"Bloomios, Inc.",0.0003,19341.0,PNK,EQUITY
NHVP,"Northeast Development Corp., Inc.",0.0003,,PNK,EQUITY
BCCI,"Baristas Coffee Company, Inc.",0.0001,19211.0,PNK,EQUITY
GMND,Green Mountain Development Corp.,0.0001,19173.0,PNK,EQUITY
BOPO,BioPower Operations Corporation,0.0004,19015.0,PNK,EQUITY
HREEF,Stans Energy Corp.,0.0001,18982.0,PNK,EQUITY
SLNM,"Salon.com, LLC",6e-05,18956.0,PNK,EQUITY
STDE,Standard Energy Corporation,0.0001,18830.0,PNK,EQUITY
ALKN,"Alkane, Inc.",0.0001,18786.0,PNK,EQUITY
CPWY,"Clean Energy Pathways, Inc.",0.0001,18715.0,PNK,EQUITY
LBTI,"Lithium & Boron Technology, Inc.",0.0001,18598.0,PNK,EQUITY
LKCOF,Luokung Technology Corp.,0.0027,18571.0,PNK,EQUITY
HSMD,"Healthcare Solutions Management Group, Inc.",0.0002,18442.0,PNK,EQUITY
MCOM,Micromobility.com Inc.,0.0002,18442.0,PNK,EQUITY
BOTH,"Bioethics, Ltd.",0.0051,18360.0,PNK,EQUITY
VRAYQ,"ViewRay Systems, Inc.",0.0001,18340.0,PNK,EQUITY
VPRO,Viropro Inc.,2e-05,18321.0,PNK,EQUITY
SOEN,Solar Enertech Corp.,0.0001,18306.0,PNK,EQUITY
SSTRF,Silverstar Holdings Ltd.,0.0001,18178.0,PNK,EQUITY
NTGL,"NanoTech Gaming, Inc.",0.0001,18166.0,PNK,EQUITY
INBI,"Infusion Brands International, Inc.",0.0001,18145.0,PNK,EQUITY
MGLI,"Magellan Industries, Inc.",0.0001,18088.0,PNK,EQUITY
DPBE,"Deep Blue Marine, Inc.",1e-05,,PNK,EQUITY
TIRXF,Tian Ruixiang Holdings Ltd.,0.0002,17963.0,PNK,EQUITY
CBMDF,CBM Asia Development Corp.,1e-05,17911.0,PNK,EQUITY
SHCC,Shi Corporation,0.0001,17780.0,PNK,EQUITY
LYRA,"Lyra Therapeutics, Inc.",0.01,17748.0,PNK,EQUITY
RDRSF,RDARS Inc.,0.001,17721.0,PNK,EQUITY
DELCF,Delic Holdings Corp.,0.0002,17705.0,PNK,EQUITY
QCLSF,Global PVQ SE,0.0001,17634.0,PNK,EQUITY
FLCX,flooidCX Corp.,0.0002,17500.0,PNK,EQUITY
GDPEF,Resource Capital Gold Corp.,0.0001,17479.0,PNK,EQUITY
HYWS,"Hollywood Studios International, Inc.",0.0003,,PNK,EQUITY
LOTE,"Lot78, Inc.",0.0001,17282.0,PNK,EQUITY
CRFU,"Carefree Group, Inc.",0.0001,17239.0,PNK,EQUITY
SPRL,"Strat Petroleum, Ltd.",2e-05,17217.0,PNK,EQUITY
AMMPF,AmmPower Corp.,0.0001,17211.0,PNK,EQUITY
ELGL,"Element Global, Inc.",0.0001,17145.0,PNK,EQUITY
ZVTK,"Zevotek, Inc.",0.0001,17043.0,PNK,EQUITY
RCMH,"Reach Messaging Holdings, Inc.",2e-05,17029.0,PNK,EQUITY
MGNT,Meganet Corporation,0.00017,17000.0,PNK,EQUITY
FPLF,"First Pet Life, Inc.",0.0001,,PNK,EQUITY
SCPS,Scopus BioPharma Inc.,0.0004,16833.0,PNK,EQUITY
VANTF,Vantex Resources Ltd.,0.0035,16832.0,PNK,EQUITY
XDSL,"mPhase Technologies, Inc.",0.0001,16799.0,PNK,EQUITY
SCBZ,"Scoobeez Global, Inc.",0.0001,16798.0,PNK,EQUITY
NGUGF,New Guinea Gold Corporation,5e-05,16700.0,PNK,EQUITY
HLLPF,Hello Pal International Inc.,0.0001,16665.0,PNK,EQUITY
APPZ,"Monster Arts, Inc.",1e-05,16638.0,PNK,EQUITY
AVRW,"Avenir Wellness Solutions, Inc.",0.0002,16615.0,PNK,EQUITY
MNAP,MNP Petroleum Corporation,0.0001,16611.0,PNK,EQUITY
MMNT,Momentous Holdings Corp.,0.0005,16557.0,PNK,EQUITY
LBLTF,Lattice Biologics Ltd.,0.0001,16545.0,PNK,EQUITY
WUHN,"Wuhan General Group (China), Inc.",0.0003,16544.0,PNK,EQUITY
SCRH,"Scores Holding Company, Inc.",0.0001,16518.0,PNK,EQUITY
RGDEF,RDX Technologies Corporation,0.0005,16514.0,PNK,EQUITY
MTRT,"The Metal Arts Company, Inc.",0.0002,16502.0,PNK,EQUITY
VFRM,"Veritas Farms, Inc.",0.0001,16387.0,PNK,EQUITY
PBIO,"Pressure BioSciences, Inc.",0.0004,16386.0,PNK,EQUITY
CMIT,"CMARK International, Inc.",0.0001,16385.0,PNK,EQUITY
XTMM,"Xtreme Motorsports International, Inc.",0.0001,16229.0,PNK,EQUITY
NHEL,Natural Health Farm Holdings Inc.,0.0001,16218.0,PNK,EQUITY
GCHK,GreenChek Technology Inc.,0.0001,16135.0,PNK,EQUITY
AURQF,Aurelius Minerals Inc.,0.0003,16125.0,PNK,EQUITY
CBCA,Crown Baus Capital Corp.,0.0001,16105.0,PNK,EQUITY
TKVR,"Zhejiang Dashang Media Co., Ltd.",0.0002,16041.0,PNK,EQUITY
SGUJ,Saguaro Holdings Corp.,0.0002,15981.0,PNK,EQUITY
VCTY,"Videolocity International, Inc.",2e-05,3181.0,PNK,EQUITY
AREVF,AREV Life Sciences Global Corp.,0.0005,15881.0,PNK,EQUITY
SYHO,"Synergie Wellness Products, Inc.",4e-05,15836.0,PNK,EQUITY
DCLT,"Data Call Technologies, Inc.",0.0001,15749.0,PNK,EQUITY
TNGMF,TGX Energy & Resources Inc.,0.0011,15726.0,PNK,EQUITY
IGNE,"Igene Biotechnology, Inc.",1e-05,15654.0,PNK,EQUITY
PRRE,"Praetorian Property, Inc.",0.0001,15600.0,PNK,EQUITY
PURA,"Puration, Inc.",1e-05,15599.0,PNK,EQUITY
RFII,"Rain Forest International, Inc.",0.0001,15573.0,PNK,EQUITY
CYLYF,Ceylon Graphite Corp.,0.0001,15432.0,PNK,EQUITY
PSWR,Prism Software Corporation,0.0001,15390.0,PNK,EQUITY
RCTY,"Rocket City Enterprises, Inc.",0.0001,,PNK,EQUITY
RGIN,"Regenicin, Inc.",0.0001,15348.0,PNK,EQUITY
GPAK,Gamer Pakistan Inc.,0.0006,15347.0,PNK,EQUITY
SKPI,"Sky Petroleum, Inc.",0.0002,15306.0,PNK,EQUITY
AOLS,"Aeolus Pharmaceuticals, Inc.",0.0001,15208.0,PNK,EQUITY
IMMG,Immage Biotherapeutics Corp.,0.0001,15174.0,PNK,EQUITY
SSCFF,Smartcool Systems Inc.,6e-05,15148.0,PNK,EQUITY
AMXX,Maxx Sports TV Inc.,0.0002,15145.0,PNK,EQUITY
ALME,Alamo Energy Corp.,0.00011,15115.0,PNK,EQUITY
UAMA,"United American Corp, Inc.",0.0001,15107.0,PNK,EQUITY
URYL,United Royale Holdings Corp.,0.0001,15104.0,PNK,EQUITY
SRGE,"Southridge Enterprises, Inc.",0.0001,,PNK,EQUITY
HCANF,Halo Collective Inc.,0.0001,15080.0,PNK,EQUITY
GSML,"G&S Minerals, Inc.",0.0001,15046.0,PNK,EQUITY
DIGI,"digitiliti, Inc.",0.0001,15023.0,PNK,EQUITY
GNPG,"Green Planet Group, Inc.",3e-05,14999.0,PNK,EQUITY
CVAS,"Creative Vistas, Inc.",0.0004,14995.0,PNK,EQUITY
STXMF,Starrex International Ltd.,0.0009,14891.0,PNK,EQUITY
LPTVQ,"Loop Media, Inc.",0.0001,14769.0,PNK,EQUITY
SRAX,"SRAX, Inc.",0.0005,14719.0,PNK,EQUITY
PWEI,PacWest Equities Inc.,1e-05,,PNK,EQUITY
EMPS,EMP Solutions Inc.,0.0001,14592.0,PNK,EQUITY
PRTR,"Precicion Trim, Inc.",0.0002,14510.0,PNK,EQUITY
GLKIF,Great Lakes Graphite Inc.,0.0001,14445.0,PNK,EQUITY
MPXOF,MPX International Corporation,0.0001,14432.0,PNK,EQUITY
BSGC,BigString Corporation,0.0001,14402.0,PNK,EQUITY
NTEK,"NanoTech Entertainment, Inc.",0.0001,14383.0,PNK,EQUITY
SKVY,Sentry Technology Corp.,0.0001,14361.0,PNK,EQUITY
GGEI,Green Giant Inc.,0.0001,14345.0,PNK,EQUITY
ATTBF,Abattis Bioceuticals Corp.,3e-05,14334.0,PNK,EQUITY
WCUI,"Wellness Center USA, Inc.",0.0001,14318.0,PNK,EQUITY
BNGI,Bangi Inc.,1e-05,14278.0,PNK,EQUITY
GVHIB,"Global Vision Holdings, Inc.",0.0001,14226.0,PNK,EQUITY
CESX,"CES Synergies, Inc.",0.0003,14190.0,PNK,EQUITY
GRNBF,GreenBank Capital Inc.,0.0001,14179.0,PNK,EQUITY
DVLP,"Golden Developing Solutions, Inc.",1e-05,14134.0,PNK,EQUITY
SCRCQ,"ScripsAmerica, Inc.",0.0001,14108.0,PNK,EQUITY
ULTRF,Ultrapetrol (Bahamas) Limited,0.0001,14072.0,PNK,EQUITY
LWCTF,LCTI Low Carbon Technologies International Inc.,0.0001,14072.0,PNK,EQUITY
REMI,"Remedent, Inc.",0.0007,13997.0,PNK,EQUITY
MSAH,"Man Shing Agricultural Holdings, Inc.",0.001,13906.0,PNK,EQUITY
OMAGQ,"Omagine, Inc.",0.0006,13855.0,PNK,EQUITY
JECFF,Jura Energy Corporation,0.0002,13815.0,PNK,EQUITY
SENR,"Strategic Environmental & Energy Resources, Inc.",0.0002,13777.0,PNK,EQUITY
MENXF,Memex Inc.,0.0001,13762.0,PNK,EQUITY
CCRRF,Green River Gold Corp.,0.0001,13688.0,PNK,EQUITY
ARBH,Arboreta Healthcare Inc.,0.0003,13675.0,PNK,EQUITY
EBWK,"Enigma-Bulwark, Ltd.",0.0001,13659.0,PNK,EQUITY
NPTH,Northern Potash Co.,0.0003,,PNK,EQUITY
TMEN,ThermoEnergy Corporation,0.0001,13576.0,PNK,EQUITY
GUESF,GuestLogix Inc.,0.0001,13487.0,PNK,EQUITY
GVFG,"GEROVA Financial Group, Ltd.",0.0005,13340.0,PNK,EQUITY
BNVIF,Binovi Technologies Corp.,0.0005,13306.0,PNK,EQUITY
NOBGY,Noble Group Limited,0.0001,13274.0,PNK,EQUITY
SWRL,"U-Swirl, Inc.",0.0006,13239.0,PNK,EQUITY
GSLR,"GEOSOLAR TECHNOLOGIES, INC.",0.0002,13110.0,PNK,EQUITY
RELM,"Relm Holdings, Inc.",1e-05,,PNK,EQUITY
EGDD,"Eastern Goldfields, Inc.",0.0001,12925.0,PNK,EQUITY
BDCC,Blackwell 3D Construction Corp.,0.0003,12749.0,PNK,EQUITY
JPPYY,Jupai Holdings Limited,0.0004,12736.0,PNK,EQUITY
NNLX,"NanoLogix, Inc.",8e-05,,PNK,EQUITY
RGUS,"REGI U.S., Inc.",0.0001,12692.0,PNK,EQUITY
VAXX,"Vaxxinity, Inc.",0.0001,12678.0,PNK,EQUITY
HYWI,"Hollywood Intermediate, Inc.",2e-05,,PNK,EQUITY
TEGR,"Terra Energy & Resource Technologies, Inc.",0.0001,12650.0,PNK,EQUITY
ECCE,Eagle Ford Oil & Gas Corp.,0.0003,12638.0,PNK,EQUITY
MIHL,Montague International Holding Ltd.,0.0001,12630.0,PNK,EQUITY
GOLQ,"GoLogiq, Inc.",0.0002,12627.0,PNK,EQUITY
EDMCQ,Education Management Corporation,0.0001,12605.0,PNK,EQUITY
CYGT,"Cygnus eTransaction Group, Inc.",0.0003,,PNK,EQUITY
AVNI,Arvana Inc.,0.0001,12584.0,PNK,EQUITY
BGEM,Blue Gem Enterprise,8e-05,12556.0,PNK,EQUITY
FLXT,"Flexpoint Sensor Systems, Inc.",0.0001,12555.0,PNK,EQUITY
NWCN,Network CN Inc.,0.0005,12544.0,PNK,EQUITY
RFNS,Reliant Financial Service Corp.,0.0001,12509.0,PNK,EQUITY
VIVXF,Avivagen Inc.,0.0001,12509.0,PNK,EQUITY
VCST,"ViewCast.com, Inc.",0.0002,12477.0,PNK,EQUITY
PTOI,"Plastic2Oil, Inc.",0.0001,12475.0,PNK,EQUITY
ETKR,Evolution Technology Resources Inc.,0.0001,12448.0,PNK,EQUITY
IPLY,Interplay Entertainment Corp.,0.0001,12433.0,PNK,EQUITY
IGFFF,Infinito Gold Ltd.,0.0001,12416.0,PNK,EQUITY
KNKT,Kunekt Corporation,0.0002,12400.0,PNK,EQUITY
XSNX,NovAccess Global Inc.,0.0002,12330.0,PNK,EQUITY
AOVTF,Andover Mining Corp.,1e-05,12235.0,PNK,EQUITY
MOMT,"MoneyOnMobile, Inc.",0.003,12214.0,PNK,EQUITY
DMNKF,DNI Metals Inc.,0.0001,12209.0,PNK,EQUITY
TNRG,Thunder Energies Corporation,0.0001,12196.0,PNK,EQUITY
SPMI,"Speedemissions, Inc.",0.0001,12061.0,PNK,EQUITY
CDXQ,"China De Xiao Quan Care Group Co., Ltd.",0.0004,12000.0,PNK,EQUITY
TCNAF,TransCanna Holdings Inc.,0.0001,11973.0,PNK,EQUITY
PLYZ,Plyzer Technologies Inc.,0.0001,11906.0,PNK,EQUITY
EWPI,"Emerging World Pharma, Inc.",0.0001,,PNK,EQUITY
IVPR,"Inspire Veterinary Partners, Inc.",0.0001,11898.0,PNK,EQUITY
GLCC,Good Life China Corporation,2e-05,1186.0,PNK,EQUITY
NVOS,"Novo Integrated Sciences, Inc.",0.0006,11838.0,PNK,EQUITY
BKBLF,Magnetic North Acquisition Corp.,0.0002,11819.0,PNK,EQUITY
MJDS,"Mojo Data Solutions, Inc.",0.0002,11796.0,PNK,EQUITY
HLUN,"HEALTHeUNIVERSE, Inc.",0.0001,11777.0,PNK,EQUITY
SPLM,Sentry Petroleum Ltd,0.0001,11749.0,PNK,EQUITY
OBSEF,ObsEva SA,0.0001,11717.0,PNK,EQUITY
ARSC,Bitcoin Crypto Currency Exchange Corporation,0.0001,11697.0,PNK,EQUITY
RBTI,"Red Branch Technologies, Inc.",6e-05,,PNK,EQUITY
LRDSF,Lords & Company Worldwide Holdings Inc.,0.0002,11528.0,PNK,EQUITY
UTRK,"Universal Tracking Solutions, Inc.",0.0002,11424.0,PNK,EQUITY
FRTD,"Fortitude Group, Inc.",2e-05,11400.0,PNK,EQUITY
VBVT,Viabuilt Ventures Inc.,0.0002,11389.0,PNK,EQUITY
MMTV,"Medical Media Television, Inc.",0.0001,11369.0,PNK,EQUITY
JOEY,"Joey New York, Inc.",0.0004,11348.0,PNK,EQUITY
BFDE,Bedford Holdings Corp,0.0003,11325.0,PNK,EQUITY
XLMDF,XLMedia PLC,0.0003,11305.0,PNK,EQUITY
IGOT,"Fomo Worldwide, Inc.",0.0001,11274.0,PNK,EQUITY
ARYC,Arrayit Corporation,1e-05,11265.0,PNK,EQUITY
USLG,"US Lighting Group, Inc.",0.0001,11232.0,PNK,EQUITY
TDNT,Trident Brands Incorporated,0.0003,11193.0,PNK,EQUITY
VRSYF,"VMS Rehab Systems, Inc.",0.0001,11154.0,PNK,EQUITY
WSFGQ,"WSB Financial Group, Inc.",0.0001,11150.0,PNK,EQUITY
FCTI,"Fact, Inc.",0.0002,11043.0,PNK,EQUITY
WEJOF,Wejo Group Limited,0.0001,10990.0,PNK,EQUITY
JWCAF,James E. Wagner Cultivation Corporation,0.0001,10942.0,PNK,EQUITY
INSO,"Industry Source Consulting, Inc.",0.0001,10939.0,PNK,EQUITY
GRHY,"Green Hygienics, Inc.",0.0002,10931.0,PNK,EQUITY
ETCK,EnerTeck Corporation,0.0003,10914.0,PNK,EQUITY
TRLM,"Truleum, Inc.",0.0005,10897.0,PNK,EQUITY
RKOS,Arkose Energy Corp.,0.0002,10841.0,PNK,EQUITY
CSKD,"China Skyrise Digital Service, Inc.",0.0005,10801.0,PNK,EQUITY
ICNB,"Iconic Brands, Inc.",0.0001,10793.0,PNK,EQUITY
OCTX,"Octagon 88 Resources, Inc.",0.0004,10772.0,PNK,EQUITY
APVS,"Applied Visual Sciences, Inc.",0.0001,10772.0,PNK,EQUITY
QMEI,Quantum Metal Exchange Inc.,0.0003,10769.0,PNK,EQUITY
RDOIF,Rodinia Oil Corp.,1e-05,10740.0,PNK,EQUITY
TAYO,"Taylor Consulting, Inc.",0.0002,10636.0,PNK,EQUITY
GNLKQ,"GeneLink, Inc.",4e-05,10600.0,PNK,EQUITY
BCAP,"Baron Capital Enterprise, Inc.",0.0001,10582.0,PNK,EQUITY
ZONX,"Zonzia Media, Inc.",4e-05,10477.0,PNK,EQUITY
NADA,"North American DataCom, Inc.",1e-05,10436.0,PNK,EQUITY
MLRT,"MetAlert, Inc.",0.0002,10430.0,PNK,EQUITY
MMND,"Mastermind, Inc.",0.0003,10351.0,PNK,EQUITY
LRSNF,Global Health Clinics Ltd.,0.0099,10331.0,PNK,EQUITY
LRSND,Global Health Clinics Ltd.,0.0099,10331.0,PNK,EQUITY
GNIS,"Genesis Holdings, Inc.",0.0007,10284.0,PNK,EQUITY
VIAP,"VIA Pharmaceuticals, Inc.",0.0005,10279.0,PNK,EQUITY
EXCC,Excel Corporation,0.0001,10246.0,PNK,EQUITY
INLB,Item 9 Labs Corp.,0.0001,10236.0,PNK,EQUITY
WWII,"World Of Wireless International Telecom, Inc.",0.0001,10216.0,PNK,EQUITY
LBYE,Liberty Energy Corp.,0.0001,10212.0,PNK,EQUITY
SRSCQ,Sears Canada Inc.,0.0001,10187.0,PNK,EQUITY
MVLA,Movella Holdings Inc.,0.0002,10181.0,PNK,EQUITY
BSPK,"Bespoke Extracts, Inc.",0.0009,10128.0,PNK,EQUITY
EHOS,"Ehouse Global, Inc.",1e-05,10127.0,PNK,EQUITY
GHIL,"Green and Hill Industries, Inc",0.0001,10113.0,PNK,EQUITY
NHLG,National Healthcare Logistics Inc.,0.0004,10110.0,PNK,EQUITY
MCHA,"Matchaah Holdings, Inc.",0.0002,10101.0,PNK,EQUITY
BRSHF,Bruush Oral Care Inc.,0.0001,10097.0,PNK,EQUITY
TRSFF,Tres-Or Resources Ltd.,0.0004,10093.0,PNK,EQUITY
CLTH,"Cleantech Biofuels, Inc.",0.0001,10073.0,PNK,EQUITY
RPFG,Rainier Pacific Financial Group Inc.,0.0016,10071.0,PNK,EQUITY
CAGU,"The Castle Group, Inc.",0.001,10056.0,PNK,EQUITY
OLMM,OneLife Technologies Corp.,0.0001,10052.0,PNK,EQUITY
TMCV,Temecula Valley Bancorp Inc.,0.0001,10040.0,PNK,EQUITY
NAVBQ,"Navidea Biopharmaceuticals, Inc.",0.0001,10008.0,PNK,EQUITY
FOMI,"Formation Minerals, Inc.",0.0001,10003.0,PNK,EQUITY
ONBI,ONE Bio Corp.,0.0005,10003.0,PNK,EQUITY
PVEG,"Pacific Vegas Global Strategies, Inc.",0.0001,9996.0,PNK,EQUITY
LYJN,"Lyric Jeans, Inc.",1e-05,,PNK,EQUITY
VPHIF,Valeo Pharma Inc.,0.0001,9865.0,PNK,EQUITY
YGFGF,"YanGuFang International Group Co., Ltd.",0.0003,9862.0,PNK,EQUITY
CDVIQ,"Cal Dive International, Inc.",0.0001,9857.0,PNK,EQUITY
SDSS,Suspect Detection Systems Inc.,0.0001,9846.0,PNK,EQUITY
ETNI,"Entest Group, Inc.",0.0002,9834.0,PNK,EQUITY
PSCR,Proto Script Pharmaceutical Corp.,0.0002,9828.0,PNK,EQUITY
ADVT,Advantis Corp.,1e-05,9784.0,PNK,EQUITY
CGEI,CGE Energy Inc.,0.0001,9755.0,PNK,EQUITY
RIBS,"Southern Concepts Restaurant Group, Inc.",0.0001,9755.0,PNK,EQUITY
HTHL,"Humitech International Group, Inc.",0.0025,9678.0,PNK,EQUITY
BICB,"BioCube, Inc.",0.0001,9674.0,PNK,EQUITY
MEGH,"MW Investment Holding Group, Inc.",0.0001,9651.0,PNK,EQUITY
IFMK,iFresh Inc.,0.0001,9627.0,PNK,EQUITY
CGNH,CardioGenics Holdings Inc,0.0001,9605.0,PNK,EQUITY
CTCC,City Capital Corporation,0.0001,9599.0,PNK,EQUITY
AXPWQ,"Axion Power International, Inc.",0.0001,9595.0,PNK,EQUITY
NFSE,nFinanSe Inc.,0.0003,9563.0,PNK,EQUITY
NBVG,"NutriPure Beverages, Inc.",1e-05,9544.0,PNK,EQUITY
SCNTQ,"Scient, Inc.",1e-05,9475.0,PNK,EQUITY
SRSR,Sarissa Resources Inc.,1e-05,9457.0,PNK,EQUITY
EGOXF,Next.e.GO N.V.,0.0001,9438.0,PNK,EQUITY
LOGL,"Legend Oil and Gas, Ltd.",1e-05,9420.0,PNK,EQUITY
GWPD,"GP Solutions, Inc.",0.0002,9417.0,PNK,EQUITY
JKSM,Jacksam Corporation,0.0001,9371.0,PNK,EQUITY
ADFS,"American Defense Systems, Inc.",0.0001,9341.0,PNK,EQUITY
ACFL,AMC Financial Holdings Inc.,0.0012,,PNK,EQUITY
RBSY,Roboserver Systems Corp.,0.0001,9337.0,PNK,EQUITY
OGAA,Organic Agricultural Company Limited,0.0001,9272.0,PNK,EQUITY
CGHC,"Capital Group Holdings, Inc.",0.0001,9219.0,PNK,EQUITY
FFNTF,4Front Ventures Corp.,1e-05,9152.0,PNK,EQUITY
CHNO,"ClassWorx, Inc.",0.0001,9150.0,PNK,EQUITY
GTRL,"Get Real USA, Inc.",0.0003,9116.0,PNK,EQUITY
WFTSF,Wavefront Technology Solutions Inc.,0.0001,9101.0,PNK,EQUITY
HWSY,"Hawk Systems, Inc.",0.0001,9086.0,PNK,EQUITY
INFIQ,"Infinity Pharmaceuticals, Inc.",0.0001,9076.0,PNK,EQUITY
GPDB,Green PolkaDot Box Incorporated,0.0005,9052.0,PNK,EQUITY
